recency,frequency,tenure,capacity score,last gift amount,region,age,gender,marital status
5,0.24,121,57,41544.07,10,85,m,y
0,0.23,141,66,5527.9,2,84,m,y
25,0.3,152,78,1157.57,1,53,f,n
14,0.23,114,49,124.24,5,46,f,y
33,0.35,171,47,6832.8,6,65,m,y
8,0.26,139,63,2654.44,2,49,m,n
11,0.26,39,44,1054.68,10,37,f,n
1,0.29,79,54,1370.59,6,74,m,w
3,0.39,100,71,6222.38,6,73,f,y
3,0.36,144,78,0.0,8,57,m,w
0,0.29,48,56,3728.23,8,36,f,n
3,0.32,40,86,73097.88,6,36,f,y
8,0.35,144,53,1275.81,7,56,f,n
1,0.37,173,54,22313.44,4,47,f,y
2,0.27,165,40,6677.82,5,49,m,n
3,0.37,95,44,433.17,6,70,f,n
22,0.3,70,70,1462.89,6,65,m,n
12,0.24,53,60,997.7,3,75,f,y
1,0.28,44,63,15534.95,9,40,f,n
19,0.37,158,65,0.0,4,49,m,y
12,0.39,109,80,19007.47,8,66,m,w
4,0.24,178,32,3285.54,4,61,f,n
2,0.2,162,43,5934.59,6,77,f,y
3,0.22,106,27,571.27,1,61,f,y
5,0.16,37,50,4452.23,2,82,m,w
8,0.14,128,28,0.0,6,63,m,y
16,0.15,99,30,411.37,3,70,m,n
0,0.29,129,72,4670.57,7,50,f,y
3,0.33,128,90,2491.37,1,55,f,n
7,0.33,87,67,1388.41,3,68,f,y
8,0.26,113,47,782.37,3,79,f,n
3,0.37,72,80,7120.66,1,65,f,w
3,0.26,17,66,8412.01,4,53,f,n
5,0.28,25,60,500.05,8,75,f,y
3,0.19,55,27,111.82,7,25,f,w
8,0.26,141,31,851.67,7,33,m,y
1,0.55,164,45,796.52,5,65,f,n
1,0.22,157,42,218.76,4,55,m,y
0,0.14,131,21,236.47,10,64,m,y
2,0.34,146,30,675.48,6,55,f,y
9,0.22,47,61,0.0,2,63,f,y
0,0.48,83,91,294784.67,1,42,f,n
6,0.22,84,55,1541.4,7,63,m,w
4,0.19,31,45,22510.29,4,69,f,y
12,0.35,171,66,17564.29,7,73,f,y
14,0.26,115,59,164.5,6,85,m,w
22,0.28,43,59,15216.79,9,58,f,y
4,0.11,102,20,409.54,10,59,m,y
22,0.31,143,63,4810.43,6,32,m,y
1,0.2,16,48,12242.51,3,47,f,y
0,0.42,136,58,1309.08,7,52,m,y
2,0.32,128,51,5247.27,9,70,m,n
14,0.25,28,47,31874.52,10,45,m,y
0,0.38,67,77,50557.76,6,66,m,w
3,0.18,46,22,9510.3,7,54,m,y
20,0.17,126,49,43923.25,8,52,m,y
6,0.23,174,35,558.34,4,58,m,y
0,0.5,98,68,29203.03,5,49,m,n
2,0.21,9,20,163.42,4,48,m,y
8,0.36,136,60,0.0,1,29,m,y
0,0.24,56,53,6790.69,6,51,f,n
5,0.21,112,37,14407.51,7,47,f,y
36,0.31,77,90,0.0,2,47,m,n
3,0.26,75,24,4542.94,6,61,f,w
2,0.23,74,42,1632.35,2,64,f,y
0,0.22,13,29,1571.09,10,58,f,y
0,0.35,128,100,22259.9,5,69,m,y
13,0.36,141,54,2048.53,1,63,f,n
2,0.35,152,18,3019.68,3,50,m,y
0,0.31,117,47,6390.83,4,48,m,n
6,0.39,77,43,2931.81,4,59,m,n
1,0.39,13,69,1107.78,2,63,m,y
0,0.33,77,52,1607.63,8,75,f,w
4,0.26,12,26,512.96,6,72,f,y
0,0.23,51,58,4158.38,9,46,f,n
0,0.18,155,38,2991.52,6,53,m,n
4,0.35,86,38,4352.61,3,65,m,y
1,0.23,177,59,5626.12,2,71,m,y
6,0.32,10,44,7173.14,9,69,m,n
9,0.19,158,40,1156.11,3,54,f,n
2,0.34,176,62,4713.35,6,36,f,y
11,0.28,148,66,10916.01,10,40,f,n
1,0.24,164,58,13340.67,2,59,f,y
15,0.2,88,39,139.93,7,60,m,w
0,0.24,49,60,1948.37,1,38,m,n
17,0.58,145,44,6246.05,9,55,f,y
2,0.26,69,48,2727.5,1,64,m,y
8,0.39,28,48,3069.43,9,37,f,n
2,0.2,55,42,351.73,1,71,m,w
2,0.15,130,48,3353.35,1,49,m,y
3,0.3,41,55,1541.7,8,73,f,n
4,0.49,144,47,1189.06,1,46,f,y
0,0.28,91,79,3820.97,8,39,m,y
0,0.24,61,27,1164.69,3,48,f,n
14,0.22,74,36,251.24,4,53,m,y
6,0.26,42,58,219.7,2,49,f,n
1,0.2,143,49,14916.8,6,51,m,w
2,0.39,47,65,3592.82,7,60,m,w
0,0.36,163,37,749.93,10,52,f,y
1,0.14,99,28,1166.22,3,54,m,n
4,0.2,27,25,2178.1,9,29,f,n
6,0.42,171,74,641.48,3,60,f,y
8,0.6,61,46,6475.37,7,53,m,y
7,0.22,119,45,5316.11,4,79,f,w
1,0.14,127,16,1068.38,5,40,f,y
3,0.39,169,43,0.0,9,27,m,n
8,0.28,83,37,0.0,3,64,f,y
4,0.58,144,72,61051.04,3,60,f,y
8,0.18,140,23,0.0,9,39,f,y
9,0.28,101,45,0.0,9,32,f,y
3,0.22,87,54,12577.0,4,78,f,y
2,0.52,39,56,2495.62,1,76,f,n
4,0.23,68,60,2338.52,1,25,f,y
4,0.24,7,35,451.54,9,48,m,y
19,0.22,140,27,0.0,6,79,m,y
20,0.22,48,36,0.0,5,47,m,n
2,0.34,100,43,26990.06,10,47,f,y
0,0.32,23,60,59880.37,3,50,f,n
9,0.24,153,54,6950.12,3,38,m,n
0,0.35,12,100,33502.06,2,29,m,y
5,0.53,57,57,10395.78,7,70,m,y
7,0.39,42,53,3578.41,9,27,m,n
1,0.49,103,34,2513.5,6,58,f,n
2,0.3,51,75,888.22,10,68,f,y
34,0.22,108,53,1425.78,1,33,f,n
1,0.16,47,35,8028.46,6,41,m,y
0,0.2,65,44,8893.18,8,73,f,y
1,0.21,133,59,7545.9,8,62,f,y
1,0.34,109,78,139143.16,10,45,f,y
3,0.24,85,52,15880.07,3,73,f,w
13,0.21,83,68,182.29,1,73,m,w
5,0.16,129,27,4269.8,5,59,m,n
11,0.26,37,44,2498.16,6,41,f,y
21,0.19,171,42,0.0,10,48,f,y
0,0.33,172,62,7835.21,9,59,f,y
3,0.2,31,27,5221.22,2,52,m,y
5,0.3,35,82,940.65,1,69,f,y
5,0.59,174,100,37684.17,7,32,m,n
13,0.3,108,96,81924.77,2,32,f,y
3,0.27,142,54,2114.84,2,57,f,w
0,0.21,37,8,1231.36,3,47,f,n
5,0.39,58,61,17176.9,4,45,f,n
5,0.27,140,52,9219.61,7,28,m,n
8,0.16,156,40,737.32,1,55,m,y
8,0.54,86,55,45022.16,6,54,m,y
30,0.45,154,46,931.26,7,64,m,w
13,0.56,81,28,0.0,3,56,f,n
8,0.33,156,52,3310.07,3,53,m,y
21,0.27,74,38,0.0,2,72,f,n
0,0.57,23,84,14505.65,5,35,m,n
6,0.26,42,52,3333.55,7,63,f,y
3,0.17,140,33,1254.24,3,29,f,y
25,0.33,66,65,4131.8,7,42,m,n
2,0.24,136,58,2419.51,8,36,m,y
2,0.35,6,49,8715.2,3,66,m,y
0,0.35,65,70,2663.22,1,54,f,y
1,0.12,139,14,368.12,3,54,f,w
3,0.14,129,25,3017.61,6,38,m,n
3,0.2,76,37,1776.47,1,50,f,y
0,0.26,96,31,3480.05,9,43,m,y
15,0.29,36,55,3310.29,3,60,f,y
2,0.41,13,82,7775.13,3,40,m,y
8,0.36,124,57,0.0,7,74,f,y
16,0.27,148,53,0.0,7,29,f,y
15,0.33,12,71,0.0,6,42,f,y
3,0.31,140,53,4936.07,7,80,m,w
4,0.26,166,38,0.0,5,48,m,y
6,0.22,174,50,3880.03,8,35,f,y
1,0.19,140,38,1141.02,10,58,m,y
6,0.31,25,64,39035.63,2,47,m,n
36,0.29,76,62,6176.55,5,42,f,y
6,0.22,147,35,32087.43,9,38,m,n
7,0.3,123,59,29938.56,4,95,m,w
0,0.28,148,69,536.9,8,51,f,w
3,0.37,143,71,12774.13,3,26,f,n
2,0.21,130,30,815.47,6,77,m,y
5,0.2,70,52,1140.67,8,64,f,y
7,0.47,161,34,587.61,9,43,f,n
1,0.66,103,60,6112.37,7,41,m,y
1,0.2,8,48,104.4,6,65,f,y
3,0.28,136,40,525.97,6,51,f,w
14,0.42,80,50,27278.27,6,26,m,n
0,0.49,73,45,2543.54,10,81,f,w
3,0.39,172,58,2878.14,9,48,m,n
6,0.35,165,27,48112.69,3,77,f,w
1,0.21,21,39,730.33,4,74,f,w
1,0.34,22,38,5622.77,3,39,m,y
7,0.18,144,12,940.91,9,70,f,w
6,0.27,105,54,273.03,5,45,f,y
11,0.36,37,48,3839.53,10,26,m,n
2,0.11,126,27,734.67,8,48,f,y
6,0.51,123,69,19323.61,8,60,m,y
17,0.23,160,38,4508.27,9,48,f,n
4,0.36,117,40,3118.99,10,50,f,y
3,0.16,103,27,0.0,7,72,f,n
13,0.39,10,40,2418.65,3,56,f,y
12,0.37,94,79,15263.44,5,42,f,n
3,0.14,97,19,1038.13,3,65,f,y
2,0.42,151,100,50574.48,2,57,f,y
8,0.29,8,76,0.0,3,25,f,n
2,0.25,33,53,11085.18,10,61,f,y
4,0.25,39,42,1849.74,9,60,m,y
5,0.38,91,86,902.69,9,55,f,y
13,0.24,155,47,5176.65,8,68,f,w
22,0.15,122,31,182.29,7,44,f,n
6,0.34,35,63,3148.42,1,60,f,y
7,0.3,53,81,0.0,9,31,m,n
3,0.49,70,53,1523.08,10,61,m,n
4,0.34,152,86,18181.54,2,84,m,w
9,0.6,46,53,4920.97,6,40,f,y
28,0.19,98,41,295.81,10,43,f,n
0,0.31,102,37,1063.91,5,44,f,y
11,0.29,86,50,34809.74,6,56,m,n
3,0.36,107,57,2422.46,8,39,f,n
4,0.14,46,43,4122.13,8,61,f,w
3,0.28,128,62,1881.87,10,67,f,y
6,0.27,38,54,7629.04,2,63,m,w
7,0.14,87,18,539.88,7,28,f,y
8,0.49,150,82,2745.73,2,69,f,y
7,0.33,89,58,0.0,1,69,f,y
11,0.23,179,60,6198.89,8,67,f,n
7,0.14,95,24,0.0,9,60,f,y
31,0.28,76,39,1220.98,7,58,m,y
3,0.29,110,36,7742.81,4,70,m,y
7,0.22,62,47,9138.34,7,83,f,w
0,0.15,25,29,6629.91,4,40,m,n
3,0.19,174,43,17708.37,7,71,m,w
1,0.37,80,36,1896.13,4,53,m,y
6,0.28,43,62,5391.64,9,53,f,w
17,0.32,32,38,0.0,5,31,f,n
9,0.31,142,71,7423.72,7,50,m,n
36,0.34,171,63,0.0,8,40,f,n
13,0.37,118,46,223.88,5,48,f,w
17,0.31,158,87,5500.41,1,38,m,n
10,0.75,19,52,1928.8,4,48,m,n
2,0.35,42,92,16407.5,3,48,f,y
4,0.19,97,19,764.08,7,56,f,n
9,0.27,175,37,744.99,6,30,m,n
7,0.18,59,39,2405.14,6,33,m,n
6,0.27,130,88,6862.81,2,60,m,y
2,0.1,168,14,435.83,6,43,m,y
23,0.29,128,90,230719.32,8,71,m,n
0,0.26,36,35,2013.81,5,58,f,n
24,0.63,103,74,0.0,9,64,f,n
2,0.18,128,36,1112.31,2,76,f,y
5,0.38,179,57,10789.14,7,50,m,y
5,0.24,150,60,20741.06,6,46,f,y
0,0.31,118,72,33270.84,6,68,m,y
13,0.2,90,43,0.0,4,62,m,y
0,0.42,95,86,613726.07,10,52,f,n
0,0.64,97,91,4757.48,9,75,f,w
1,0.34,133,82,736.68,6,51,m,y
6,0.25,27,69,306.4,8,55,f,y
5,0.3,174,79,11530.76,8,55,f,n
12,0.12,8,20,813.88,4,40,f,w
6,0.29,97,32,1043.33,5,56,f,w
5,0.46,68,68,0.0,2,75,f,y
1,0.15,71,30,956.74,4,61,f,y
2,0.17,51,24,1192.46,6,55,f,y
5,0.35,141,45,2256.55,2,52,m,n
14,0.17,44,48,4474.11,2,59,m,n
4,0.25,158,28,522.52,10,66,f,y
3,0.29,99,73,1040.21,7,64,f,w
11,0.31,52,44,14668.97,10,50,m,y
10,0.35,167,66,3201.51,5,59,f,w
13,0.46,73,36,0.0,3,62,m,y
13,0.23,62,34,14129.12,3,39,f,y
3,0.14,158,9,238.24,7,57,m,y
2,0.23,92,37,11421.68,3,25,f,y
17,0.21,67,22,4251.62,10,62,f,n
9,0.64,44,86,16617.87,5,64,m,y
0,0.23,119,74,2761.47,2,66,m,n
3,0.24,127,35,350.21,3,49,f,y
6,0.32,140,67,6005.2,4,59,f,y
19,0.5,100,49,1414.86,1,76,f,w
2,0.37,11,55,1165.43,4,76,f,w
2,0.41,128,50,134.84,4,54,m,y
9,0.12,88,20,179.26,3,57,f,w
8,0.4,24,51,68981.72,10,71,f,w
7,0.37,24,60,2807.13,9,32,f,y
4,0.42,39,100,9241.61,3,50,f,n
16,0.24,176,67,0.0,2,75,f,y
3,0.32,146,76,9765.12,7,69,f,y
5,0.19,169,11,208.69,9,60,m,n
0,0.28,30,72,1636.15,6,32,m,y
0,0.12,102,15,275.79,5,54,f,y
27,0.38,61,90,0.0,1,46,f,y
0,0.28,26,65,12513.36,3,59,f,n
8,0.39,39,63,0.0,9,42,f,n
0,0.32,115,61,14570.76,8,39,m,y
25,0.18,30,20,409.96,9,25,f,n
5,0.29,87,43,516.72,8,73,m,y
11,0.34,112,100,22815.65,1,49,m,n
2,0.52,16,100,161877.87,8,57,m,w
13,0.26,24,77,7399.53,8,54,f,n
5,0.33,167,56,17453.97,5,38,m,n
15,0.31,135,48,1006.28,6,36,f,n
1,0.29,35,63,1282.31,2,39,m,y
5,0.39,114,100,0.0,1,44,m,n
2,0.39,43,58,1215.57,8,60,f,y
0,0.36,20,66,719.7,7,43,f,y
2,0.18,80,30,0.0,4,81,m,y
1,0.34,65,47,5051.97,7,70,m,y
4,0.16,137,44,0.0,2,67,f,y
9,0.29,88,81,46855.68,2,53,m,w
0,0.27,19,24,1035.6,7,77,f,y
24,0.68,119,95,433.91,3,51,m,y
6,0.33,86,13,13568.13,6,54,m,y
34,0.13,13,14,7766.73,7,57,m,n
27,0.38,82,47,0.0,7,65,f,y
6,0.17,98,14,723.83,10,64,f,y
0,0.22,116,36,1770.88,4,47,m,n
11,0.21,144,28,30.47,3,47,f,n
22,0.26,85,43,0.0,1,64,f,y
17,0.24,55,43,287.53,7,65,f,y
10,0.18,92,41,18621.02,9,49,m,n
0,0.2,81,62,1097.78,1,31,m,y
3,0.36,43,83,2863.24,5,51,f,y
6,0.23,157,42,2236.78,4,64,m,y
27,0.27,100,18,0.0,10,82,m,w
3,0.13,171,34,685.52,2,37,f,y
24,0.4,130,87,0.0,7,48,m,y
5,0.43,70,94,26392.2,7,49,m,y
0,0.18,95,51,678.04,8,75,m,w
0,0.14,22,23,1014.84,3,54,f,y
1,0.42,105,81,5886.35,6,41,m,n
16,0.15,150,25,982.58,4,63,f,n
4,0.38,32,100,33435.57,3,48,f,w
13,0.29,94,71,3434.84,4,36,f,n
4,0.29,30,56,5368.8,1,41,m,y
6,0.28,107,42,484.56,7,81,m,y
7,0.51,101,50,0.0,7,60,f,y
5,0.27,63,52,2554.67,7,56,m,n
6,0.22,129,62,19269.88,2,51,f,n
5,0.34,6,94,9646.1,1,59,f,n
4,0.35,146,74,0.0,9,59,f,y
18,0.23,26,69,1993.76,2,59,m,n
2,0.38,6,62,31264.06,5,56,f,w
28,0.14,164,25,0.0,5,68,m,w
11,0.14,66,43,18931.08,8,55,m,n
6,0.2,8,58,4018.95,1,40,f,n
2,0.2,162,50,7019.78,7,45,f,n
1,0.17,87,37,180.94,3,25,f,y
10,0.11,30,32,397.55,2,85,f,y
0,0.42,167,85,183877.21,5,67,f,y
4,0.4,23,74,25296.66,4,42,m,y
2,0.34,33,82,210140.52,9,50,m,n
0,0.16,9,44,388.26,1,45,f,n
27,0.3,124,33,0.0,3,78,m,n
3,0.25,121,61,55358.31,3,33,f,y
2,0.29,154,62,10602.75,4,56,m,y
0,0.27,75,46,8280.38,7,53,m,y
16,0.28,26,51,19712.93,5,67,m,y
0,0.2,99,30,3505.81,10,53,f,w
0,0.29,153,52,10892.77,6,28,f,y
2,0.33,131,58,2733.22,3,51,m,y
4,0.17,174,29,0.0,5,40,m,y
7,0.26,126,69,10534.6,2,56,f,n
6,0.4,133,77,44498.7,4,76,m,w
3,0.17,36,36,123.31,3,28,f,y
9,0.25,105,54,0.0,3,42,f,n
4,0.13,158,24,504.65,4,46,f,n
7,0.31,74,95,6892.61,8,49,f,y
15,0.21,22,52,0.0,8,66,m,y
21,0.2,153,54,0.0,1,52,f,y
14,0.28,50,24,490.2,5,61,f,y
8,0.2,116,47,115.96,2,45,f,n
0,0.21,55,41,19033.85,10,58,m,y
2,0.5,125,53,5356.42,6,66,f,y
1,0.31,166,53,23039.97,3,44,f,y
10,0.25,103,24,0.0,10,66,f,y
1,0.29,121,14,37.18,10,55,m,w
2,0.24,128,50,853.56,9,70,m,y
3,0.22,34,31,527.59,9,51,f,y
3,0.23,155,58,702.23,8,60,f,n
1,0.25,8,71,2877.69,2,54,m,y
9,0.18,11,58,8248.82,2,53,f,y
3,0.15,173,43,2189.09,2,58,m,y
6,0.33,81,39,0.0,5,63,m,y
1,0.23,10,56,14152.3,10,36,m,y
0,0.48,8,64,13045.07,9,76,m,y
7,0.2,9,38,5525.09,7,27,m,y
10,0.28,10,55,12087.18,7,44,m,n
8,0.55,62,100,10658.03,3,53,m,y
0,0.18,104,28,3122.46,3,61,f,w
3,0.22,175,49,2628.46,10,78,f,y
19,0.35,88,100,316794.59,3,27,f,n
9,0.51,161,68,6123.68,1,47,m,n
12,0.22,60,53,3517.34,8,25,m,y
0,0.49,171,87,38743.89,2,55,f,n
4,0.32,28,71,2005.82,7,59,f,n
20,0.38,140,40,0.0,9,78,m,y
1,0.22,43,68,1957.85,2,56,m,w
14,0.17,114,36,120.09,1,70,f,y
0,0.2,90,29,1623.82,5,63,f,y
2,0.63,42,73,45909.68,10,48,m,n
2,0.14,139,6,759.12,5,33,f,y
0,0.28,143,89,2022.55,1,59,f,n
9,0.42,160,43,4897.78,9,32,f,n
13,0.53,121,62,0.0,3,74,m,w
3,0.34,111,94,6441.32,2,52,f,y
7,0.39,62,59,2785.61,7,72,m,w
1,0.17,97,37,3343.61,5,47,f,y
1,0.27,21,57,249.81,4,59,f,y
4,0.31,119,63,6932.28,4,58,f,y
1,0.41,64,53,1474.99,9,54,f,n
12,0.26,161,66,8234.81,9,48,m,y
2,0.25,8,65,1306.07,1,60,m,y
0,0.32,122,66,578.32,10,41,f,y
16,0.33,163,57,0.0,7,36,f,n
19,0.2,24,62,20469.13,8,73,m,w
7,0.21,102,41,9438.78,5,65,f,y
1,0.11,141,19,455.44,7,55,m,y
10,0.17,24,50,12011.49,8,79,m,w
1,0.25,41,59,20786.47,8,50,m,y
2,0.18,117,33,696.78,9,74,f,w
2,0.26,65,47,1078.44,5,57,m,y
11,0.32,39,54,0.0,2,39,f,y
0,0.21,160,39,14527.21,6,82,m,y
8,0.28,172,50,713.44,1,69,m,y
1,0.23,47,11,2198.83,10,53,f,n
6,0.21,47,26,738.82,6,65,f,y
2,0.27,93,61,27583.32,3,48,m,n
1,0.34,164,42,1820.56,3,67,m,y
9,0.17,27,25,1186.78,7,25,f,y
14,0.23,92,29,0.0,4,39,m,n
18,0.18,46,21,240.76,5,69,f,n
4,0.35,29,66,22720.54,6,51,m,n
3,0.42,173,59,25911.96,10,58,m,n
10,0.19,165,32,7216.82,6,34,f,y
20,0.37,56,40,0.0,2,82,f,w
13,0.09,38,10,386.07,3,72,m,y
4,0.3,33,87,5653.22,1,51,m,y
6,0.46,95,54,30005.67,3,48,m,n
1,0.07,87,19,1491.02,8,70,f,y
3,0.31,127,67,3885.04,4,84,f,w
0,0.32,84,95,15301.97,2,69,m,y
3,0.24,107,11,1684.86,4,87,m,y
5,0.15,27,29,6494.53,7,41,m,y
5,0.17,23,36,6322.12,9,42,m,n
4,0.16,7,31,1072.55,5,37,m,y
0,0.29,99,67,823.16,5,61,f,y
6,0.41,94,54,2412.33,5,57,m,n
3,0.4,159,47,3718.13,10,52,m,y
5,0.18,44,36,80775.49,9,67,f,y
0,0.17,22,17,333.99,7,73,m,w
6,0.35,21,64,16028.64,3,32,m,n
13,0.24,160,61,14086.82,2,46,m,y
0,0.44,136,29,272.78,9,67,m,w
2,0.31,47,60,6132.31,3,47,f,y
3,0.18,68,38,387.51,8,43,f,y
0,0.28,34,43,418.0,4,70,m,n
4,0.32,135,32,4852.64,5,35,m,n
1,0.25,112,70,12083.5,8,50,m,y
1,0.42,109,39,4676.24,5,59,f,y
7,0.23,19,46,1027.23,10,46,f,y
4,0.26,17,52,24453.24,2,66,f,y
12,0.43,29,86,3476.63,6,46,m,n
0,0.44,33,53,6034.6,7,76,m,n
16,0.31,151,69,0.0,1,53,f,y
6,0.5,106,55,5547.35,10,65,f,y
9,0.34,139,55,1620.62,9,66,f,w
3,0.42,35,70,25014.5,6,45,m,y
0,0.29,39,31,312.65,4,25,f,n
2,0.27,161,57,490.67,2,60,f,w
2,0.42,80,50,17005.82,9,56,f,y
3,0.19,21,33,1861.5,6,63,m,n
10,0.16,159,28,293.58,9,51,f,n
11,0.13,164,34,159.69,2,48,m,y
19,0.23,32,34,151.74,5,85,f,y
0,0.53,117,75,2101.72,6,32,m,n
7,0.26,54,43,3879.61,5,66,f,y
1,0.36,142,32,11563.19,6,46,f,n
13,0.3,31,77,12487.07,3,49,m,y
3,0.42,11,81,0.0,9,50,f,n
1,0.71,140,97,9710.03,2,42,m,y
4,0.3,18,71,711.38,2,63,m,y
6,0.26,15,16,62.25,5,75,m,y
16,0.26,48,44,0.0,10,62,m,n
9,0.39,115,45,2796.58,3,56,f,y
9,0.29,117,64,0.0,2,40,m,y
8,0.22,106,49,34790.65,6,62,f,y
2,0.29,23,72,13212.37,6,87,f,y
0,0.32,16,74,6586.7,7,49,f,y
7,0.54,15,46,21934.1,4,49,f,n
4,0.26,161,51,383.63,8,46,m,n
1,0.23,58,38,5222.95,3,47,f,n
26,0.26,59,54,93819.49,10,25,m,y
3,0.32,158,34,214.35,1,61,f,y
2,0.32,11,78,16000.99,5,42,f,w
0,0.25,111,44,82263.98,6,30,f,y
11,0.17,144,36,16092.36,3,66,m,n
1,0.16,38,36,10352.24,2,38,f,n
4,0.44,74,59,12850.83,3,49,f,n
7,0.14,101,28,552.23,3,76,f,y
0,0.19,179,45,65253.62,7,33,m,y
4,0.21,93,49,0.0,1,32,f,y
0,0.27,60,37,574.87,4,59,m,n
4,0.21,56,51,14988.57,3,72,f,w
1,0.24,30,42,691.35,10,31,f,n
0,0.1,110,15,342.81,7,61,m,y
1,0.41,28,99,346.04,1,63,m,n
8,0.24,51,36,0.0,8,25,f,n
13,0.58,177,99,0.0,10,66,m,y
6,0.56,146,73,19055.81,7,68,m,y
0,0.34,150,59,3356.88,8,50,f,n
0,0.25,19,56,295.94,8,73,f,n
27,0.32,163,82,49081.51,9,72,f,y
19,0.45,110,100,0.0,1,56,m,y
12,0.59,127,52,24053.02,9,48,m,n
6,0.4,163,63,40483.16,1,40,f,y
3,0.24,38,32,1180.93,3,54,f,y
14,0.37,125,24,97.32,7,63,f,n
11,0.21,36,54,0.0,8,50,f,n
4,0.26,28,41,18487.9,5,25,m,n
4,0.28,120,70,9298.16,1,74,m,n
5,0.22,59,33,0.0,3,57,f,y
0,0.55,89,46,1383.82,7,49,f,n
10,0.24,61,68,0.0,2,67,f,w
2,0.11,97,35,716.34,2,77,f,y
33,0.18,13,44,0.0,9,25,f,y
3,0.16,155,30,14098.04,6,61,f,y
3,0.26,67,41,799.71,4,33,m,n
9,0.46,59,86,0.0,10,62,f,y
10,0.17,168,30,6278.95,9,56,f,y
8,0.24,124,58,109.49,7,64,m,y
5,0.15,113,17,30.31,7,47,f,y
3,0.38,93,84,18236.05,8,26,m,y
1,0.34,20,87,9143.8,3,48,f,w
7,0.33,119,75,266.9,2,61,f,n
1,0.25,10,59,114.82,1,70,f,y
3,0.15,22,44,1994.42,2,37,f,y
6,0.2,97,31,16891.58,3,70,f,y
7,0.28,122,64,25633.71,5,45,f,n
21,0.33,136,81,4902.35,8,60,f,y
1,0.28,152,38,156.69,3,47,m,w
5,0.53,107,60,9842.98,7,57,m,n
15,0.43,170,90,23667.01,5,68,f,y
2,0.19,154,43,1166.67,5,36,f,n
5,0.34,106,80,5786.25,8,44,m,n
7,0.3,56,38,303.95,10,57,m,y
9,0.36,59,83,11451.25,5,91,m,n
8,0.29,144,50,6834.44,10,42,f,n
5,0.3,163,67,28120.51,7,85,f,n
2,0.26,95,66,12642.48,10,85,m,y
12,0.23,118,65,21145.21,8,53,f,y
21,0.2,176,42,0.0,8,50,m,y
9,0.23,41,16,820.44,3,44,f,y
3,0.39,95,87,3113.06,4,53,f,w
36,0.32,125,78,0.0,8,33,f,n
2,0.26,96,51,1733.57,5,53,m,n
36,0.3,159,89,0.0,1,77,m,n
5,0.15,103,19,395.19,7,45,f,n
6,0.17,65,33,685.76,3,51,m,w
6,0.29,95,57,8227.95,2,29,f,y
1,0.38,27,75,3071.07,10,60,f,n
9,0.29,29,40,0.0,5,58,m,y
5,0.17,145,51,243.58,1,55,f,w
2,0.25,80,53,0.0,9,51,m,w
10,0.27,65,32,443.31,10,50,f,n
10,0.49,154,91,26179.28,5,62,f,y
0,0.63,85,42,5514.45,6,54,m,y
2,0.39,169,16,326.16,7,59,f,y
2,0.14,12,26,1820.81,9,58,m,y
3,0.33,58,41,1656.68,5,71,f,n
4,0.34,161,61,8407.1,4,65,m,y
14,0.18,29,43,4699.18,3,57,m,n
9,0.35,58,22,1070.85,5,77,f,y
16,0.3,18,62,0.0,10,61,m,w
9,0.39,83,63,2063.46,10,74,f,y
1,0.3,100,57,6954.18,3,64,f,y
4,0.16,77,23,1043.05,5,27,f,n
8,0.22,6,50,0.0,8,74,f,w
5,0.37,109,62,19401.31,2,57,f,y
1,0.24,120,56,3683.38,4,54,m,n
0,0.17,86,29,133.52,8,59,f,y
3,0.3,46,49,5596.36,5,49,f,n
13,0.23,18,44,984.58,8,58,m,w
11,0.16,32,19,1495.02,6,46,m,n
20,0.22,128,65,0.0,1,74,f,w
6,0.19,45,36,940.5,5,53,f,n
4,0.2,165,30,8694.74,10,49,f,w
12,0.36,81,100,0.0,2,41,f,n
5,0.31,176,42,14231.8,7,59,m,n
1,0.15,57,21,260.44,10,57,f,y
36,0.28,85,68,0.0,4,60,f,y
0,0.25,39,67,3616.91,2,39,m,n
19,0.33,139,99,599.16,1,30,m,n
1,0.35,53,58,270261.23,5,64,m,y
17,0.46,151,82,0.0,10,77,f,y
21,0.25,86,63,2021.03,8,39,m,n
12,0.32,172,69,0.0,8,78,m,n
22,0.18,12,37,2435.96,10,59,m,y
9,0.24,11,66,22483.05,2,54,m,y
3,0.24,58,57,11409.49,6,49,m,n
19,0.27,6,67,0.0,7,34,f,y
0,0.15,34,12,1397.4,10,69,m,y
2,0.27,97,55,0.0,1,43,f,n
16,0.22,108,53,0.0,5,43,f,n
8,0.27,128,48,2461.9,6,69,f,y
13,0.2,107,30,310.27,7,26,f,y
5,0.16,103,35,7037.96,9,32,m,n
12,0.36,64,33,0.0,3,54,m,n
4,0.29,146,67,1289.6,8,59,m,y
2,0.2,50,41,25.18,10,62,f,y
10,0.44,179,100,3605918.35,3,50,m,n
1,0.52,127,68,2230.82,9,92,f,w
2,0.22,28,71,10353.47,8,51,f,y
0,0.42,37,23,17990.83,9,51,f,y
7,0.27,77,39,1120.85,5,43,f,y
4,0.2,116,24,115.51,9,56,f,y
12,0.22,80,39,3254.45,3,64,m,y
0,0.22,146,53,804.26,7,73,f,n
0,0.17,58,38,2145.44,3,32,m,n
9,0.23,25,40,6556.38,6,51,f,y
1,0.29,134,69,5669.12,8,61,f,w
